region,Year,number_of_days
p133,2074,1
p133,2076,1
p133,2084,1
p133,2095,1
p133,2096,1
p133,2098,1
p83,2022,6
p83,2023,4
p83,2024,2
p83,2025,1
p83,2029,2
p83,2034,3
p83,2037,1
p83,2039,3
p83,2040,1
p83,2054,2
p83,2059,1
p83,2062,2
p83,2063,1
p83,2065,1
p83,2069,2
p83,2074,2
p83,2079,1
p83,2094,1
p94,2020,1
p94,2021,1
p94,2022,5
p94,2023,3
p94,2025,4
p94,2026,2
p94,2029,3
p94,2031,1
p94,2034,2
p94,2036,2
p94,2037,1
p94,2043,1
p94,2054,2
p94,2055,1
p94,2060,1
p94,2062,3
p94,2063,3
p94,2065,2
p94,2066,1
p94,2069,1
p94,2074,1
p94,2076,1
p94,2083,1
p94,2094,1
p123,2020,1
p123,2021,3
p123,2022,4
p123,2023,2
p123,2024,3
p123,2025,2
p123,2027,4
p123,2028,1
p123,2029,2
p123,2033,1
p123,2034,4
p123,2036,3
p123,2040,1
p123,2045,1
p123,2049,1
p123,2054,2
p123,2055,2
p123,2058,1
p123,2059,1
p123,2062,3
p123,2065,1
p123,2067,2
p123,2074,2
p123,2076,2
p134,2020,2
p134,2021,3
p134,2022,1
p134,2028,1
p134,2034,5
p134,2035,2
p134,2043,5
p134,2044,2
p134,2051,1
p134,2055,1
p134,2061,1
p134,2062,1
p134,2074,1
Pennsylvania,2020,1
Pennsylvania,2021,1
Pennsylvania,2022,3
Pennsylvania,2023,2
Pennsylvania,2024,2
Pennsylvania,2025,2
Pennsylvania,2029,1
Pennsylvania,2033,1
Pennsylvania,2034,5
Pennsylvania,2054,1
Pennsylvania,2055,3
Pennsylvania,2059,1
Pennsylvania,2062,3
Pennsylvania,2065,1
Pennsylvania,2074,2
Michigan,2021,1
Michigan,2022,1
Michigan,2024,1
Michigan,2034,1
Michigan,2062,1
Ohio,2022,4
Ohio,2023,1
Ohio,2024,1
Ohio,2025,2
Ohio,2029,2
Ohio,2034,2
Ohio,2039,1
Ohio,2054,2
Ohio,2062,1
Ohio,2074,1
Maine,2020,2
Maine,2021,3
Maine,2022,1
Maine,2028,1
Maine,2034,5
Maine,2035,2
Maine,2043,5
Maine,2044,2
Maine,2051,1
Maine,2055,1
Maine,2061,1
Maine,2062,1
Maine,2074,1
Maryland,2020,1
Maryland,2021,1
Maryland,2022,6
Maryland,2023,2
Maryland,2024,3
Maryland,2025,3
Maryland,2027,4
Maryland,2028,1
Maryland,2029,2
Maryland,2033,1
Maryland,2034,5
Maryland,2036,3
Maryland,2054,1
Maryland,2055,3
Maryland,2058,1
Maryland,2059,1
Maryland,2062,3
Maryland,2065,1
Maryland,2067,1
Maryland,2074,2
Maryland,2076,1
Maryland,2094,1
Maryland,2095,1
